UNIQUE_EVENT,SCIENTIFIC_NAME,n_JUV,n_AD,n_TOTAL
BCSI-201893-QCSD02,ONCORHYNCHUS KETA,0,0,0
BCSI-201893-QCSD02,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-201893-QCSD02,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCSD02,ONCORHYNCHUS NERKA,0,0,0
BCSI-201893-QCSD02,ONCORHYNCHUS TSHAWYTSCHA,2,0,2
BCSI-201893-QCSD03,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-201893-QCSD03,ONCORHYNCHUS KETA,0,0,0
BCSI-201893-QCSD03,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-201893-QCSD03,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCSD03,ONCORHYNCHUS NERKA,0,0,0
BCSI-201893-QCSD03,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
BCSI-201893-QCSD04,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-201893-QCSD04,ONCORHYNCHUS KETA,0,0,0
BCSI-201893-QCSD04,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-201893-QCSD04,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCSD04,ONCORHYNCHUS NERKA,0,0,0
BCSI-201893-QCSD04,ONCORHYNCHUS TSHAWYTSCHA,0,3,3
BCSI-201893-QCSD05,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-201893-QCSD05,ONCORHYNCHUS KETA,2,0,2
BCSI-201893-QCSD05,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-201893-QCSD05,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCSD05,ONCORHYNCHUS NERKA,2,0,2
BCSI-201893-QCSD05,ONCORHYNCHUS TSHAWYTSCHA,0,2,2
BCSI-201893-QCSD06,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-201893-QCSD06,ONCORHYNCHUS KETA,3,0,3
BCSI-201893-QCSD06,ONCORHYNCHUS KISUTCH,2,0,2
BCSI-201893-QCSD06,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCSD06,ONCORHYNCHUS NERKA,0,0,0
BCSI-201893-QCSD06,ONCORHYNCHUS TSHAWYTSCHA,0,6,6
BCSI-201893-QCSD07,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-201893-QCSD07,ONCORHYNCHUS KETA,0,0,0
BCSI-201893-QCSD07,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-201893-QCSD07,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCSD07,ONCORHYNCHUS NERKA,0,0,0
BCSI-201893-QCSD07,ONCORHYNCHUS TSHAWYTSCHA,0,6,6
BCSI-201893-QCSD09,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-201893-QCSD09,ONCORHYNCHUS KETA,0,0,0
BCSI-201893-QCSD09,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-201893-QCSD09,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCSD09,ONCORHYNCHUS NERKA,0,0,0
BCSI-201893-QCSD09,ONCORHYNCHUS TSHAWYTSCHA,1,15,16
BCSI-201893-QCSD10,ONCORHYNCHUS GORBUSCHA,48,0,48
BCSI-201893-QCSD10,ONCORHYNCHUS KETA,128,0,128
BCSI-201893-QCSD10,ONCORHYNCHUS KISUTCH,14,0,14
BCSI-201893-QCSD10,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCSD10,ONCORHYNCHUS NERKA,114,0,114
BCSI-201893-QCSD10,ONCORHYNCHUS TSHAWYTSCHA,3,5,8
BCSI-201893-QCSD11,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-201893-QCSD11,ONCORHYNCHUS KETA,16,0,16
BCSI-201893-QCSD11,ONCORHYNCHUS KISUTCH,8,0,8
BCSI-201893-QCSD11,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCSD11,ONCORHYNCHUS NERKA,36,0,36
BCSI-201893-QCSD11,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
BCSI-201893-QCSD12,ONCORHYNCHUS GORBUSCHA,2,0,2
BCSI-201893-QCSD12,ONCORHYNCHUS KETA,6,0,6
BCSI-201893-QCSD12,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-201893-QCSD12,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCSD12,ONCORHYNCHUS NERKA,8,0,8
BCSI-201893-QCSD12,ONCORHYNCHUS TSHAWYTSCHA,0,4,4
BCSI-201893-QCST01,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-201893-QCST01,ONCORHYNCHUS KETA,3,0,3
BCSI-201893-QCST01,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-201893-QCST01,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCST01,ONCORHYNCHUS NERKA,0,0,0
BCSI-201893-QCST01,ONCORHYNCHUS TSHAWYTSCHA,1,34,35
BCSI-201893-QCST02,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-201893-QCST02,ONCORHYNCHUS KETA,0,0,0
BCSI-201893-QCST02,ONCORHYNCHUS KISUTCH,0,1,1
BCSI-201893-QCST02,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCST02,ONCORHYNCHUS NERKA,0,0,0
BCSI-201893-QCST02,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
BCSI-201893-QCST03,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-201893-QCST03,ONCORHYNCHUS KETA,0,0,0
BCSI-201893-QCST03,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-201893-QCST03,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCST03,ONCORHYNCHUS NERKA,0,0,0
BCSI-201893-QCST03,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
BCSI-201893-QCST04,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-201893-QCST04,ONCORHYNCHUS KETA,2,0,2
BCSI-201893-QCST04,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-201893-QCST04,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCST04,ONCORHYNCHUS NERKA,2,0,2
BCSI-201893-QCST04,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-201893-QCST05,ONCORHYNCHUS GORBUSCHA,13,0,13
BCSI-201893-QCST05,ONCORHYNCHUS KETA,28,0,28
BCSI-201893-QCST05,ONCORHYNCHUS KISUTCH,2,1,3
BCSI-201893-QCST05,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCST05,ONCORHYNCHUS NERKA,29,0,29
BCSI-201893-QCST05,ONCORHYNCHUS TSHAWYTSCHA,2,2,4
BCSI-201893-QCST06,ONCORHYNCHUS GORBUSCHA,14,0,14
BCSI-201893-QCST06,ONCORHYNCHUS KETA,2,0,2
BCSI-201893-QCST06,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-201893-QCST06,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCST06,ONCORHYNCHUS NERKA,4,0,4
BCSI-201893-QCST06,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-201893-QCST07,ONCORHYNCHUS GORBUSCHA,42,0,42
BCSI-201893-QCST07,ONCORHYNCHUS KETA,179,0,179
BCSI-201893-QCST07,ONCORHYNCHUS KISUTCH,15,0,15
BCSI-201893-QCST07,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCST07,ONCORHYNCHUS NERKA,260,0,260
BCSI-201893-QCST07,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-201893-QCST08,ONCORHYNCHUS GORBUSCHA,1,0,1
BCSI-201893-QCST08,ONCORHYNCHUS KETA,0,0,0
BCSI-201893-QCST08,ONCORHYNCHUS KISUTCH,0,1,1
BCSI-201893-QCST08,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCST08,ONCORHYNCHUS NERKA,1,0,1
BCSI-201893-QCST08,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-201893-QCST09,ONCORHYNCHUS GORBUSCHA,32,0,32
BCSI-201893-QCST09,ONCORHYNCHUS KETA,30,0,30
BCSI-201893-QCST09,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-201893-QCST09,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCST09,ONCORHYNCHUS NERKA,18,0,18
BCSI-201893-QCST09,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-201893-QCST11,ONCORHYNCHUS GORBUSCHA,1,0,1
BCSI-201893-QCST11,ONCORHYNCHUS KETA,12,0,12
BCSI-201893-QCST11,ONCORHYNCHUS KISUTCH,1,0,1
BCSI-201893-QCST11,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCST11,ONCORHYNCHUS NERKA,2,0,2
BCSI-201893-QCST11,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-201893-QCST12,ONCORHYNCHUS GORBUSCHA,45,0,45
BCSI-201893-QCST12,ONCORHYNCHUS KETA,138,0,138
BCSI-201893-QCST12,ONCORHYNCHUS KISUTCH,1,1,2
BCSI-201893-QCST12,ONCORHYNCHUS MYKISS,0,0,0
BCSI-201893-QCST12,ONCORHYNCHUS NERKA,13,0,13
BCSI-201893-QCST12,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2019125-BR01,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-BR01,ONCORHYNCHUS KETA,3,0,3
BCSI-2019125-BR01,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-BR01,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-BR01,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-BR01,ONCORHYNCHUS TSHAWYTSCHA,24,0,24
BCSI-2019125-BR02,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-BR02,ONCORHYNCHUS KETA,0,0,0
BCSI-2019125-BR02,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-BR02,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-BR02,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-BR02,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2019125-BR03,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-BR03,ONCORHYNCHUS KETA,11,0,11
BCSI-2019125-BR03,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-BR03,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-BR03,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-BR03,ONCORHYNCHUS TSHAWYTSCHA,8,0,8
BCSI-2019125-BR04,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-BR04,ONCORHYNCHUS KETA,15,0,15
BCSI-2019125-BR04,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-BR04,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-BR04,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-BR04,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2019125-JS01,ONCORHYNCHUS GORBUSCHA,51,0,51
BCSI-2019125-JS01,ONCORHYNCHUS KETA,129,0,129
BCSI-2019125-JS01,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-JS01,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-JS01,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-JS01,ONCORHYNCHUS TSHAWYTSCHA,12,0,12
BCSI-2019125-JS02,ONCORHYNCHUS GORBUSCHA,1,0,1
BCSI-2019125-JS02,ONCORHYNCHUS KETA,12,0,12
BCSI-2019125-JS02,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-JS02,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-JS02,ONCORHYNCHUS NERKA,1,0,1
BCSI-2019125-JS02,ONCORHYNCHUS TSHAWYTSCHA,5,0,5
BCSI-2019125-JS03,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-JS03,ONCORHYNCHUS KETA,0,0,0
BCSI-2019125-JS03,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-JS03,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-JS03,ONCORHYNCHUS NERKA,1,0,1
BCSI-2019125-JS03,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2019125-JS04,ONCORHYNCHUS GORBUSCHA,2,0,2
BCSI-2019125-JS04,ONCORHYNCHUS KETA,0,0,0
BCSI-2019125-JS04,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-JS04,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-JS04,ONCORHYNCHUS NERKA,2,0,2
BCSI-2019125-JS04,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2019125-JS05,ONCORHYNCHUS GORBUSCHA,8,0,8
BCSI-2019125-JS05,ONCORHYNCHUS KETA,1,0,1
BCSI-2019125-JS05,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-JS05,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-JS05,ONCORHYNCHUS NERKA,1,0,1
BCSI-2019125-JS05,ONCORHYNCHUS TSHAWYTSCHA,2,0,2
BCSI-2019125-JS06,ONCORHYNCHUS GORBUSCHA,22,0,22
BCSI-2019125-JS06,ONCORHYNCHUS KETA,1,0,1
BCSI-2019125-JS06,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-JS06,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-JS06,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-JS06,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2019125-JS07,ONCORHYNCHUS GORBUSCHA,141,0,141
BCSI-2019125-JS07,ONCORHYNCHUS KETA,18,1,19
BCSI-2019125-JS07,ONCORHYNCHUS KISUTCH,1,0,1
BCSI-2019125-JS07,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-JS07,ONCORHYNCHUS NERKA,24,0,24
BCSI-2019125-JS07,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2019125-JS08,ONCORHYNCHUS GORBUSCHA,7,0,7
BCSI-2019125-JS08,ONCORHYNCHUS KETA,1,0,1
BCSI-2019125-JS08,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-JS08,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-JS08,ONCORHYNCHUS NERKA,1,0,1
BCSI-2019125-JS08,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2019125-KI02,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-KI02,ONCORHYNCHUS KETA,0,0,0
BCSI-2019125-KI02,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-KI02,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-KI02,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-KI02,ONCORHYNCHUS TSHAWYTSCHA,5,0,5
BCSI-2019125-QCSD02,ONCORHYNCHUS GORBUSCHA,1,0,1
BCSI-2019125-QCSD02,ONCORHYNCHUS KETA,11,0,11
BCSI-2019125-QCSD02,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-QCSD02,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCSD02,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-QCSD02,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
BCSI-2019125-QCSD03,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-QCSD03,ONCORHYNCHUS KETA,1,0,1
BCSI-2019125-QCSD03,ONCORHYNCHUS KISUTCH,5,0,5
BCSI-2019125-QCSD03,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCSD03,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-QCSD03,ONCORHYNCHUS TSHAWYTSCHA,2,0,2
BCSI-2019125-QCSD04,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-QCSD04,ONCORHYNCHUS KETA,0,0,0
BCSI-2019125-QCSD04,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-QCSD04,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCSD04,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-QCSD04,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2019125-QCSD05,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-QCSD05,ONCORHYNCHUS KETA,3,0,3
BCSI-2019125-QCSD05,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-QCSD05,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCSD05,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-QCSD05,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2019125-QCSD06,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-QCSD06,ONCORHYNCHUS KETA,0,0,0
BCSI-2019125-QCSD06,ONCORHYNCHUS KISUTCH,2,0,2
BCSI-2019125-QCSD06,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCSD06,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-QCSD06,ONCORHYNCHUS TSHAWYTSCHA,0,3,3
BCSI-2019125-QCST01,ONCORHYNCHUS GORBUSCHA,237,0,237
BCSI-2019125-QCST01,ONCORHYNCHUS KETA,123,0,123
BCSI-2019125-QCST01,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-QCST01,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCST01,ONCORHYNCHUS NERKA,10,0,10
BCSI-2019125-QCST01,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2019125-QCST02,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-QCST02,ONCORHYNCHUS KETA,0,0,0
BCSI-2019125-QCST02,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-QCST02,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCST02,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-QCST02,ONCORHYNCHUS TSHAWYTSCHA,3,0,3
BCSI-2019125-QCST03,ONCORHYNCHUS GORBUSCHA,284,0,284
BCSI-2019125-QCST03,ONCORHYNCHUS KETA,231,0,231
BCSI-2019125-QCST03,ONCORHYNCHUS KISUTCH,9,0,9
BCSI-2019125-QCST03,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCST03,ONCORHYNCHUS NERKA,8,0,8
BCSI-2019125-QCST03,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2019125-QCST04,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-QCST04,ONCORHYNCHUS KETA,3,0,3
BCSI-2019125-QCST04,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-QCST04,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCST04,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-QCST04,ONCORHYNCHUS TSHAWYTSCHA,2,0,2
BCSI-2019125-QCST05,ONCORHYNCHUS GORBUSCHA,1,0,1
BCSI-2019125-QCST05,ONCORHYNCHUS KETA,0,0,0
BCSI-2019125-QCST05,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-QCST05,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCST05,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-QCST05,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2019125-QCST06,ONCORHYNCHUS GORBUSCHA,62,0,62
BCSI-2019125-QCST06,ONCORHYNCHUS KETA,37,0,37
BCSI-2019125-QCST06,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-QCST06,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCST06,ONCORHYNCHUS NERKA,1,0,1
BCSI-2019125-QCST06,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2019125-QCST07,ONCORHYNCHUS GORBUSCHA,13,0,13
BCSI-2019125-QCST07,ONCORHYNCHUS KETA,2,0,2
BCSI-2019125-QCST07,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-QCST07,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCST07,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-QCST07,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2019125-QCST08,ONCORHYNCHUS GORBUSCHA,78,0,78
BCSI-2019125-QCST08,ONCORHYNCHUS KETA,19,1,20
BCSI-2019125-QCST08,ONCORHYNCHUS KISUTCH,8,0,8
BCSI-2019125-QCST08,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCST08,ONCORHYNCHUS NERKA,1,0,1
BCSI-2019125-QCST08,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2019125-QCST09,ONCORHYNCHUS GORBUSCHA,157,0,157
BCSI-2019125-QCST09,ONCORHYNCHUS KETA,81,0,81
BCSI-2019125-QCST09,ONCORHYNCHUS KISUTCH,7,0,7
BCSI-2019125-QCST09,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-QCST09,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-QCST09,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2019125-RI01,ONCORHYNCHUS GORBUSCHA,21,0,21
BCSI-2019125-RI01,ONCORHYNCHUS KETA,101,0,101
BCSI-2019125-RI01,ONCORHYNCHUS KISUTCH,3,0,3
BCSI-2019125-RI01,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-RI01,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-RI01,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2019125-T01,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2019125-T01,ONCORHYNCHUS KETA,0,1,1
BCSI-2019125-T01,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-T01,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-T01,ONCORHYNCHUS NERKA,0,0,0
BCSI-2019125-T01,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2019125-T02,ONCORHYNCHUS GORBUSCHA,10,0,10
BCSI-2019125-T02,ONCORHYNCHUS KETA,3,0,3
BCSI-2019125-T02,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-T02,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-T02,ONCORHYNCHUS NERKA,7,0,7
BCSI-2019125-T02,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2019125-T03,ONCORHYNCHUS GORBUSCHA,2,0,2
BCSI-2019125-T03,ONCORHYNCHUS KETA,0,0,0
BCSI-2019125-T03,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2019125-T03,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2019125-T03,ONCORHYNCHUS NERKA,1,0,1
BCSI-2019125-T03,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2020017-CS08,ONCORHYNCHUS GORBUSCHA,10,0,10
BCSI-2020017-CS08,ONCORHYNCHUS KETA,0,2,2
BCSI-2020017-CS08,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2020017-CS08,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2020017-CS08,ONCORHYNCHUS NERKA,0,0,0
BCSI-2020017-CS08,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2020017-DE01,ONCORHYNCHUS GORBUSCHA,2,0,2
BCSI-2020017-DE01,ONCORHYNCHUS KETA,159,0,159
BCSI-2020017-DE01,ONCORHYNCHUS KISUTCH,13,0,13
BCSI-2020017-DE01,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2020017-DE01,ONCORHYNCHUS NERKA,0,0,0
BCSI-2020017-DE01,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2020017-DE03,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2020017-DE03,ONCORHYNCHUS KETA,9,0,9
BCSI-2020017-DE03,ONCORHYNCHUS KISUTCH,2,0,2
BCSI-2020017-DE03,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2020017-DE03,ONCORHYNCHUS NERKA,0,0,0
BCSI-2020017-DE03,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2020017-DE04,ONCORHYNCHUS GORBUSCHA,0,0,0
BCSI-2020017-DE04,ONCORHYNCHUS KETA,0,0,0
BCSI-2020017-DE04,ONCORHYNCHUS KISUTCH,7,0,7
BCSI-2020017-DE04,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2020017-DE04,ONCORHYNCHUS NERKA,0,0,0
BCSI-2020017-DE04,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2020017-DE07,ONCORHYNCHUS GORBUSCHA,6,0,6
BCSI-2020017-DE07,ONCORHYNCHUS KETA,7,0,7
BCSI-2020017-DE07,ONCORHYNCHUS KISUTCH,13,0,13
BCSI-2020017-DE07,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2020017-DE07,ONCORHYNCHUS NERKA,41,0,41
BCSI-2020017-DE07,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2020017-DE08,ONCORHYNCHUS GORBUSCHA,17,0,17
BCSI-2020017-DE08,ONCORHYNCHUS KETA,1,0,1
BCSI-2020017-DE08,ONCORHYNCHUS KISUTCH,7,0,7
BCSI-2020017-DE08,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2020017-DE08,ONCORHYNCHUS NERKA,19,0,19
BCSI-2020017-DE08,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2020017-DE09,ONCORHYNCHUS GORBUSCHA,23,0,23
BCSI-2020017-DE09,ONCORHYNCHUS KETA,25,0,25
BCSI-2020017-DE09,ONCORHYNCHUS KISUTCH,5,0,5
BCSI-2020017-DE09,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2020017-DE09,ONCORHYNCHUS NERKA,15,0,15
BCSI-2020017-DE09,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2020017-H01,ONCORHYNCHUS GORBUSCHA,8,0,8
BCSI-2020017-H01,ONCORHYNCHUS KETA,0,0,0
BCSI-2020017-H01,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2020017-H01,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2020017-H01,ONCORHYNCHUS NERKA,0,0,0
BCSI-2020017-H01,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
BCSI-2020017-H02,ONCORHYNCHUS GORBUSCHA,13,0,13
BCSI-2020017-H02,ONCORHYNCHUS KETA,5,0,5
BCSI-2020017-H02,ONCORHYNCHUS KISUTCH,0,0,0
BCSI-2020017-H02,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2020017-H02,ONCORHYNCHUS NERKA,0,0,0
BCSI-2020017-H02,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
BCSI-2020017-HN01,ONCORHYNCHUS GORBUSCHA,7,0,7
BCSI-2020017-HN01,ONCORHYNCHUS KETA,730,0,730
BCSI-2020017-HN01,ONCORHYNCHUS KISUTCH,2,0,2
BCSI-2020017-HN01,ONCORHYNCHUS MYKISS,0,0,0
BCSI-2020017-HN01,ONCORHYNCHUS NERKA,0,0,0
BCSI-2020017-HN01,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
