UNIQUE_EVENT,n_JUV,n_AD,n_TOTAL,Species
HS200941-IVI03,0,0,0,PINK
HS200941-IVI04,0,0,0,PINK
HS200941-IVI05,0,0,0,PINK
HS200941-IVI06,0,0,0,PINK
HS200941-IVI07,0,0,0,PINK
HS200941-JF01,0,0,0,PINK
HS200941-JF02,0,0,0,PINK
HS200941-JF03,0,0,0,PINK
HS200941-JF04,0,0,0,PINK
HS200941-JF05,0,0,0,PINK
HS200941-JF06,0,0,0,PINK
HS200941-QCI01,1,16,17,PINK
HS200941-QCI02,0,2,2,PINK
HS200941-QCI03,0,0,0,PINK
HS200941-QCI04,0,5,5,PINK
HS200941-QCI05,0,3,3,PINK
HS200941-QCI06,0,1,1,PINK
HS200941-QCI07,0,0,0,PINK
HS200941-QCI08,0,0,0,PINK
HS200941-QCI09,0,0,0,PINK
HS200941-QCI10,0,2,2,PINK
HS200941-QCI11,0,0,0,PINK
HS200941-QCI12,0,0,0,PINK
HS200941-QCI13,0,0,0,PINK
HS200941-QCI14,0,1,1,PINK
HS200941-QCI15,0,2,2,PINK
HS200941-QCI16,0,3,3,PINK
HS200941-QCI17,0,0,0,PINK
HS200941-QCI18,0,1,1,PINK
HS200941-QCI19,0,1,1,PINK
HS200941-QCSD01,7,0,7,PINK
HS200941-QCST01,0,0,0,PINK
HS200941-QCST02,0,0,0,PINK
HS200941-QCST03,0,0,0,PINK
HS200941-QCST04,0,0,0,PINK
HS200941-QCST05,0,0,0,PINK
HS200941-QCST06,0,0,0,PINK
HS200941-QCST07,0,0,0,PINK
HS200941-T01,0,0,0,PINK
HS200941-T02,4,0,4,PINK
HS200941-T03,1,0,1,PINK
HS200941-T04,0,0,0,PINK
HS200941-T05,0,0,0,PINK
HS200941-T06,0,0,0,PINK
HS200941-T07,0,0,0,PINK
HS200941-VI01,0,0,0,PINK
HS200941-VI02,0,0,0,PINK
HS200941-VI03,0,0,0,PINK
HS200941-VI04,0,0,0,PINK
HS200941-VI05,0,0,0,PINK
HS200941-VI06,0,0,0,PINK
HS200941-VI07,0,0,0,PINK
HS200941-VI08,0,0,0,PINK
HS200941-VI09,0,0,0,PINK
HS200941-VI10,0,1,1,PINK
HS200941-VI11,0,0,0,PINK
HS200941-VI12,0,0,0,PINK
HS200941-VI13,0,0,0,PINK
HS200941-VI14,0,0,0,PINK
HS200941-VI15,0,0,0,PINK
HS200941-VI16,0,0,0,PINK
HS200941-VI17,0,2,2,PINK
HS200941-VI18,0,0,0,PINK
HS200941-VI19,0,0,0,PINK
HS200946-DE01,367,0,367,PINK
HS200946-DE02,223,0,223,PINK
HS200946-DE03,79,0,79,PINK
HS200946-DE04,38,0,38,PINK
HS200946-DE05,21,0,21,PINK
HS200946-DE06,9,0,9,PINK
HS200946-EP01,0,0,0,PINK
HS200946-EP02,0,0,0,PINK
HS200946-EP03,0,0,0,PINK
HS200946-EP04,0,0,0,PINK
HS200946-EP05,0,0,0,PINK
HS200946-EP06,0,0,0,PINK
HS200946-H02,0,0,0,PINK
HS200946-H03,0,0,0,PINK
HS200946-H04,0,0,0,PINK
HS200946-H05,0,0,0,PINK
HS200946-H06,0,0,0,PINK
HS200946-H07,5,0,5,PINK
HS200946-HS01,100,0,100,PINK
HS200946-IBC01,4,0,4,PINK
HS200946-IBC02,16,0,16,PINK
HS200946-IBC03,0,0,0,PINK
HS200946-IBC04,26,0,26,PINK
HS200946-IBC05,28,0,28,PINK
HS200946-IBC06,7,0,7,PINK
HS200946-IBC07,0,0,0,PINK
HS200946-IBC08,0,0,0,PINK
HS200946-IBC09,0,0,0,PINK
HS200946-IBC10,0,0,0,PINK
HS200946-IBC11,0,0,0,PINK
HS200946-IBC12,0,0,0,PINK
HS200946-IBC13,0,0,0,PINK
HS200946-IBC14,6,0,6,PINK
HS200946-IBC15,5,0,5,PINK
HS200946-IBC16,15,0,15,PINK
HS200946-IBC17,84,0,84,PINK
HS200946-IBC18,76,0,76,PINK
HS200946-IBC19,13,0,13,PINK
HS200946-IBC20,68,0,68,PINK
HS200946-IBC21,60,0,60,PINK
HS200946-IBC22,0,0,0,PINK
HS200946-IBC23,1,0,1,PINK
HS200946-IBC24,0,0,0,PINK
HS200946-IBC25,1,0,1,PINK
HS200946-IBC26,10,0,10,PINK
HS200946-IBC27,9,0,9,PINK
HS200946-IBC28,16,0,16,PINK
HS200946-IBC29,4,0,4,PINK
HS200946-IBC30,5,0,5,PINK
HS200946-IBC31,2,0,2,PINK
HS200946-IBC32,49,0,49,PINK
HS200946-IBC33,4,0,4,PINK
HS200946-ISEA01,1,0,1,PINK
HS200946-ISEA02,1,0,1,PINK
HS200946-ISEA03,4,0,4,PINK
HS200946-ISEA04,8,0,8,PINK
HS200946-ISEA05,5,0,5,PINK
HS200946-ISEA06,9,0,9,PINK
HS200946-ISEA07,7,0,7,PINK
HS200946-ISEA08,50,0,50,PINK
HS200946-ISEA09,9,0,9,PINK
HS200946-ISEA10,3,0,3,PINK
HS200946-ISEA11,0,0,0,PINK
HS200946-ISEA12,1,0,1,PINK
HS200946-ISEA13,0,0,0,PINK
HS200946-ISEA14,6,0,6,PINK
HS200946-ISEA15,2,0,2,PINK
HS200946-ISEA16,0,0,0,PINK
HS200946-ISEA17,2,0,2,PINK
HS200946-ISEA18,14,0,14,PINK
HS200946-ISEA19,0,0,0,PINK
HS200946-ISEA20,0,0,0,PINK
HS200946-ISEA21,0,0,0,PINK
HS200946-ISEA22,2,0,2,PINK
HS200946-ISEA23,0,0,0,PINK
HS200946-ISEA24,3,0,3,PINK
HS200946-IVI01,0,0,0,PINK
HS200946-IVI02,0,0,0,PINK
HS200946-IVI03,0,0,0,PINK
HS200946-IVI04,0,0,0,PINK
HS200946-IVI05,0,0,0,PINK
HS200946-IVI06,0,0,0,PINK
HS200946-IVI07,0,0,0,PINK
HS200946-IVI08,0,0,0,PINK
HS200946-IVI09,0,0,0,PINK
HS200946-IVI10,0,0,0,PINK
HS200946-IVI11,0,0,0,PINK
HS200946-IVI12,0,0,0,PINK
HS200946-IVI13,0,0,0,PINK
HS200946-IVI14,0,0,0,PINK
HS200946-IVI15,0,0,0,PINK
HS200946-IVI16,0,0,0,PINK
HS200946-IVI17,0,0,0,PINK
HS200946-IVI18,0,0,0,PINK
HS200946-IVI19,0,0,0,PINK
HS200946-JF01,0,0,0,PINK
HS200946-JF02,0,0,0,PINK
HS200946-JF04,0,0,0,PINK
HS200946-JF05,0,0,0,PINK
HS200946-JF06,0,0,0,PINK
HS200946-JS01,21,0,21,PINK
HS200946-QCST01,14,0,14,PINK
HS200946-QCST02,15,0,15,PINK
HS200946-QCST03,5,0,5,PINK
HS200946-QCST04,2,0,2,PINK
HS200946-QCST05,69,0,69,PINK
HS200946-QCST06,31,0,31,PINK
HS200946-QCST07,10,0,10,PINK
HS200946-QCST08,12,0,12,PINK
HS200946-T01,0,0,0,PINK
HS200946-T04,0,0,0,PINK
HS200946-T05,0,0,0,PINK
HS200946-T06,0,0,0,PINK
HS200946-T07,0,0,0,PINK
HS200946-VI01,0,0,0,PINK
HS200946-VI02,0,0,0,PINK
HS200946-VI03,0,0,0,PINK
HS200946-VI04,0,0,0,PINK
HS200946-VI05,0,0,0,PINK
HS200946-VI06,0,0,0,PINK
HS200946-VI07,0,0,0,PINK
HS200946-VI08,0,0,0,PINK
HS200946-VI09,0,0,0,PINK
HS200946-VI10,0,0,0,PINK
HS200946-VI11,0,0,0,PINK
HS200946-VI12,0,0,0,PINK
HS200946-VI13,0,0,0,PINK
HS200946-VI14,0,0,0,PINK
HS200946-VI15,0,0,0,PINK
HS200946-VI16,0,0,0,PINK
HS200946-VI17,0,0,0,PINK
HS200946-VI18,0,0,0,PINK
HS200946-VI19,0,0,0,PINK
HS200946-VI20,0,0,0,PINK
HS201003-DE01,0,0,0,PINK
HS201003-DE02,0,0,0,PINK
HS201003-DE03,0,0,0,PINK
HS201003-DE04,0,0,0,PINK
HS201003-DE05,0,0,0,PINK
HS201003-DE06,0,0,0,PINK
HS201003-EP01,0,0,0,PINK
HS201003-EP02,0,0,0,PINK
HS201003-EP03,0,0,0,PINK
HS201003-EP04,0,0,0,PINK
HS201003-EP05,0,0,0,PINK
HS201003-EP06,0,0,0,PINK
HS201003-EP07,0,0,0,PINK
HS201003-GS01,0,0,0,PINK
HS201003-GS02,0,0,0,PINK
HS201003-GS03,0,0,0,PINK
HS201003-GS05,0,0,0,PINK
HS201003-GS06,0,0,0,PINK
HS201003-GS07,0,0,0,PINK
HS201003-GS08,0,0,0,PINK
HS201003-GS09,0,0,0,PINK
HS201003-GS10,0,0,0,PINK
HS201003-GS11,0,0,0,PINK
HS201003-GS12,0,0,0,PINK
HS201003-GS13,0,0,0,PINK
HS201003-GS14,0,0,0,PINK
HS201003-GS15,0,0,0,PINK
HS201003-GS16,0,0,0,PINK
HS201003-GS17,0,0,0,PINK
HS201003-GS18,0,0,0,PINK
HS201003-GS19,0,0,0,PINK
HS201003-GS20,0,0,0,PINK
HS201003-GS21,0,0,0,PINK
HS201003-GS22,0,0,0,PINK
HS201003-GS23,0,0,0,PINK
HS201003-GS24,0,0,0,PINK
HS201003-GS25,0,0,0,PINK
HS201003-GS26,0,0,0,PINK
HS201003-GS27,0,0,0,PINK
HS201003-GS28,0,0,0,PINK
HS201003-GS29,0,0,0,PINK
HS201003-GS30,0,0,0,PINK
HS201003-GS31,0,0,0,PINK
HS201003-GS32,0,0,0,PINK
HS201003-GS33,0,0,0,PINK
HS201003-GS34,0,0,0,PINK
HS201003-GS35,0,0,0,PINK
HS201003-GS36,0,0,0,PINK
HS201003-GS37,0,0,0,PINK
HS201003-GS38,0,0,0,PINK
HS201003-GS39,0,0,0,PINK
HS201003-GS40,0,0,0,PINK
HS201003-GS41,0,0,0,PINK
HS201003-GS42,0,0,0,PINK
HS201003-GS43,0,0,0,PINK
HS201003-GS44,0,0,0,PINK
HS201003-GS45,0,0,0,PINK
HS201003-GS46,0,0,0,PINK
HS201003-GS47,0,0,0,PINK
HS201003-GS48,0,0,0,PINK
HS201003-GS49,0,0,0,PINK
HS201003-GS50,0,0,0,PINK
HS201003-GS51,0,0,0,PINK
HS201003-GS52,0,0,0,PINK
HS201003-GS53,0,0,0,PINK
HS201003-GS54,0,0,0,PINK
HS201003-H01,0,0,0,PINK
HS201003-H02,0,0,0,PINK
HS201003-H03,0,0,0,PINK
HS201003-H04,0,0,0,PINK
HS201003-H05,0,0,0,PINK
HS201003-H06,0,0,0,PINK
HS201003-HS01,0,0,0,PINK
HS201003-HS02,0,0,0,PINK
HS201003-HS03,0,0,0,PINK
HS201003-HS04,0,0,0,PINK
HS201003-IBC01,0,0,0,PINK
HS201003-IBC02,0,0,0,PINK
HS201003-IBC03,0,0,0,PINK
HS201003-IBC04,0,0,0,PINK
HS201003-IBC05,0,0,0,PINK
HS201003-IBC06,0,0,0,PINK
HS201003-IBC07,0,0,0,PINK
HS201003-IBC08,0,0,0,PINK
HS201003-IBC09,0,0,0,PINK
HS201003-IBC10,0,0,0,PINK
HS201003-IBC11,0,0,0,PINK
HS201003-IBC12,0,0,0,PINK
HS201003-IBC13,0,0,0,PINK
HS201003-IBC14,0,0,0,PINK
HS201003-IBC15,0,0,0,PINK
HS201003-IBC16,0,0,0,PINK
HS201003-IBC17,0,0,0,PINK
HS201003-IBC18,0,0,0,PINK
HS201003-IBC20,0,0,0,PINK
HS201003-IBC21,0,0,0,PINK
HS201003-IBC22,0,0,0,PINK
HS201003-IBC24,0,0,0,PINK
HS201003-IBC25,0,0,0,PINK
HS201003-IBC26,0,0,0,PINK
HS201003-IBC27,0,0,0,PINK
HS201003-IBC28,0,0,0,PINK
HS201003-IBC29,0,0,0,PINK
HS201003-IBC30,0,0,0,PINK
HS201003-IBC31,0,0,0,PINK
HS201003-IBC32,0,0,0,PINK
HS201003-IBC33,0,0,0,PINK
HS201003-ISEA01,0,0,0,PINK
HS201003-ISEA02,0,0,0,PINK
HS201003-ISEA03,0,0,0,PINK
HS201003-ISEA04,0,0,0,PINK
HS201003-ISEA05,0,0,0,PINK
HS201003-ISEA06,0,0,0,PINK
HS201003-ISEA07,0,0,0,PINK
HS201003-ISEA08,0,0,0,PINK
HS201003-ISEA09,0,0,0,PINK
HS201003-ISEA10,0,0,0,PINK
HS201003-ISEA11,0,0,0,PINK
HS201003-ISEA12,0,0,0,PINK
HS201003-ISEA13,0,0,0,PINK
HS201003-ISEA14,0,0,0,PINK
HS201003-ISEA15,0,0,0,PINK
HS201003-ISEA16,0,0,0,PINK
HS201003-ISEA17,0,0,0,PINK
HS201003-ISEA18,0,0,0,PINK
HS201003-ISEA19,0,0,0,PINK
HS201003-IVI01,0,0,0,PINK
HS201003-IVI02,0,0,0,PINK
HS201003-IVI03,0,0,0,PINK
HS201003-IVI04,0,0,0,PINK
HS201003-IVI05,0,0,0,PINK
HS201003-IVI06,0,0,0,PINK
HS201003-IVI07,0,0,0,PINK
HS201003-IVI08,0,0,0,PINK
HS201003-IVI09,0,0,0,PINK
HS201003-IVI10,0,0,0,PINK
HS201003-IVI11,0,0,0,PINK
HS201003-IVI12,0,0,0,PINK
HS201003-IVI13,0,0,0,PINK
HS201003-IVI14,0,0,0,PINK
HS201003-IVI15,0,0,0,PINK
HS201003-IVI16,0,0,0,PINK
HS201003-IVI17,0,0,0,PINK
HS201003-IVI18,0,0,0,PINK
HS201003-IVI19,0,0,0,PINK
HS201003-IVI20,0,0,0,PINK
HS201003-IVI21,0,0,0,PINK
HS201003-IVI22,0,0,0,PINK
HS201003-IVI23,0,0,0,PINK
HS201003-IVI24,0,0,0,PINK
HS201003-IVI25,0,0,0,PINK
HS201003-IVI26,0,0,0,PINK
HS201003-JF01,0,0,0,PINK
HS201003-JF02,0,0,0,PINK
HS201003-JFA01,0,0,0,PINK
HS201003-JFA02,0,0,0,PINK
HS201003-JFA03,0,0,0,PINK
HS201003-JFA04,0,0,0,PINK
HS201003-JFA05,0,0,0,PINK
HS201003-JFA06,0,0,0,PINK
HS201003-JS01,0,0,0,PINK
HS201003-JS02,0,0,0,PINK
HS201003-JS03,0,0,0,PINK
HS201003-PS01,0,0,0,PINK
HS201003-PS02,0,0,0,PINK
HS201003-PS03,0,0,0,PINK
HS201003-PS04,0,0,0,PINK
HS201003-PS05,0,0,0,PINK
HS201003-PS06,0,0,0,PINK
HS201003-PS07,0,0,0,PINK
HS201003-PS08,0,0,0,PINK
HS201003-PS09,0,0,0,PINK
HS201003-PS11,0,0,0,PINK
HS201003-PS12,0,0,0,PINK
HS201003-PS13,0,0,0,PINK
HS201003-PS14,0,0,0,PINK
HS201003-QCST01,0,0,0,PINK
HS201003-QCST02,0,0,0,PINK
HS201003-QCST03,0,0,0,PINK
HS201003-QCST04,0,0,0,PINK
HS201003-QCST05,0,0,0,PINK
HS201003-QCST06,0,0,0,PINK
HS201003-T01,0,0,0,PINK
HS201003-T02,0,0,0,PINK
HS201003-T03,0,0,0,PINK
HS201003-T04,0,0,0,PINK
HS201003-T05,0,0,0,PINK
HS201003-T06,0,0,0,PINK
HS201003-T07,0,0,0,PINK
HS201003-VI01,0,0,0,PINK
HS201003-VI02,0,0,0,PINK
HS201003-VI03,0,0,0,PINK
HS201003-VI04,0,0,0,PINK
HS201003-VI05,0,0,0,PINK
HS201003-VI06,0,0,0,PINK
HS201003-VI07,0,0,0,PINK
HS201003-VI08,0,0,0,PINK
HS201003-VI09,0,0,0,PINK
HS201003-VI10,0,0,0,PINK
HS201003-VI11,0,0,0,PINK
HS201003-VI12,0,0,0,PINK
HS201003-VI13,0,0,0,PINK
HS201003-VI14,0,0,0,PINK
HS201003-VI15,0,0,0,PINK
HS201003-VI16,0,0,0,PINK
HS201017-DE01,0,7,7,PINK
HS201017-DE02,0,2,2,PINK
HS201017-DE03,0,2,2,PINK
HS201017-DE04,0,1,1,PINK
HS201017-DE05,0,25,25,PINK
HS201017-DE06,0,13,13,PINK
HS201017-DT01,1,5,6,PINK
HS201017-DT02,8,4,12,PINK
HS201017-DT03,0,0,0,PINK
HS201017-DT04,0,0,0,PINK
HS201017-DT05,0,2,2,PINK
HS201017-DT06,0,9,9,PINK
HS201017-DT07,0,17,17,PINK
HS201017-DT08,0,45,45,PINK
HS201017-EP01,0,0,0,PINK
HS201017-EP02,0,0,0,PINK
HS201017-EP03,0,0,0,PINK
HS201017-EP04,0,0,0,PINK
HS201017-EP05,0,0,0,PINK
HS201017-EP06,0,0,0,PINK
HS201017-EP07,0,1,1,PINK
HS201017-H01,7,0,7,PINK
HS201017-H02,0,0,0,PINK
HS201017-H03,25,10,35,PINK
HS201017-H04,1,1,2,PINK
HS201017-H05,0,3,3,PINK
HS201017-H06,0,15,15,PINK
HS201017-HS01,0,0,0,PINK
HS201017-HS02,15,0,15,PINK
HS201017-IVI01,0,0,0,PINK
HS201017-IVI02,0,0,0,PINK
HS201017-IVI03,0,0,0,PINK
HS201017-IVI04,0,0,0,PINK
HS201017-IVI05,0,0,0,PINK
HS201017-IVI06,0,0,0,PINK
HS201017-IVI07,0,0,0,PINK
HS201017-JF01,2,0,2,PINK
HS201017-JF02,0,0,0,PINK
HS201017-JF03,0,0,0,PINK
HS201017-JF04,0,0,0,PINK
HS201017-JF05,0,0,0,PINK
HS201017-JF06,0,0,0,PINK
HS201017-JF07,0,0,0,PINK
HS201017-Q01,41,1,42,PINK
HS201017-Q02,19,3,22,PINK
HS201017-Q04,9,0,9,PINK
HS201017-Q05,8,0,8,PINK
HS201017-Q06,43,0,43,PINK
HS201017-Q07,0,0,0,PINK
HS201017-Q08,0,0,0,PINK
HS201017-Q09,0,0,0,PINK
HS201017-Q10,1,0,1,PINK
HS201017-QCI01,0,1,1,PINK
HS201017-QCI02,0,0,0,PINK
HS201017-QCI03,0,0,0,PINK
HS201017-QCI04,0,0,0,PINK
HS201017-QCI05,0,1,1,PINK
HS201017-QCI06,0,3,3,PINK
HS201017-QCI07,0,1,1,PINK
HS201017-QCI08,0,7,7,PINK
HS201017-QCI09,0,0,0,PINK
HS201017-QCI10,0,0,0,PINK
HS201017-QCI11,0,6,6,PINK
HS201017-QCI12,0,0,0,PINK
HS201017-QCST01,935,1,936,PINK
HS201017-QCST02,16,0,16,PINK
HS201017-QCST03,72,0,72,PINK
HS201017-QCST04,245,0,245,PINK
HS201017-QCST05,392,1,393,PINK
HS201017-T01,2,0,2,PINK
HS201017-T02,2,0,2,PINK
HS201017-T03,0,0,0,PINK
HS201017-T04,0,0,0,PINK
HS201017-T05,0,0,0,PINK
HS201017-T06,2,0,2,PINK
HS201017-T07,0,0,0,PINK
HS201017-T08,0,0,0,PINK
HS201017-VI01,0,0,0,PINK
HS201017-VI02,0,0,0,PINK
HS201017-VI03,0,0,0,PINK
HS201017-VI04,0,0,0,PINK
HS201017-VI05,0,0,0,PINK
HS201017-VI06,0,0,0,PINK
HS201017-VI07,0,0,0,PINK
HS201017-VI08,0,0,0,PINK
HS201017-VI09,0,0,0,PINK
HS201017-VI10,0,0,0,PINK
HS201017-VI11,0,0,0,PINK
HS201017-VI12,0,0,0,PINK
HS201017-VI13,0,0,0,PINK
HS201017-VI14,0,0,0,PINK
HS201017-VI15,0,0,0,PINK
HS201017-VI16,0,0,0,PINK
HS201017-VI17,0,0,0,PINK
HS201017-VI18,0,0,0,PINK
HS201017-VI19,0,0,0,PINK
HS201017-VI20,0,0,0,PINK
HS201017-VI21,0,0,0,PINK
HS201017-VI22,0,0,0,PINK
HS201017-VI23,0,0,0,PINK
HS201017-VI24,0,0,0,PINK
HS201017-VI25,0,0,0,PINK
HS201017-VI26,0,1,1,PINK
HS201017-VI27,0,0,0,PINK
HS201017-VI28,0,0,0,PINK
HS201017-VI29,3,0,3,PINK
HS201018-IBC42,0,0,0,PINK
HS201018-IBC43,0,0,0,PINK
HS201018-IBC44,0,0,0,PINK
HS201018-IBC45,0,0,0,PINK
HS201018-IBC46,1,0,1,PINK
HS201018-IBC47,3,0,3,PINK
HS201018-IBC48,1,0,1,PINK
HS201018-IBC49,0,0,0,PINK
HS201018-IBC50,0,0,0,PINK
HS201018-IBC51,0,0,0,PINK
HS201018-IBC52,0,0,0,PINK
HS201018-IBC53,3,0,3,PINK
HS201018-IBC54,5,0,5,PINK
HS201018-IBC55,0,0,0,PINK
HS201018-IBC56,0,0,0,PINK
HS201018-IBC57,0,0,0,PINK
HS201018-IBC58,0,0,0,PINK
HS201018-IBC59,0,0,0,PINK
HS201018-ISEA01,0,0,0,PINK
HS201018-ISEA02,0,0,0,PINK
HS201018-ISEA03,0,0,0,PINK
HS201018-ISEA04,0,0,0,PINK
HS201018-ISEA05,0,0,0,PINK
HS201018-ISEA06,6,0,6,PINK
HS201018-DE01,1,0,1,PINK
HS201018-DE02,6,0,6,PINK
HS201018-DE03,1,0,1,PINK
HS201018-DE04,0,0,0,PINK
HS201018-DE05,0,0,0,PINK
HS201018-DE06,0,0,0,PINK
HS201018-EP01,4,0,4,PINK
HS201018-EP02,4,0,4,PINK
HS201018-EP03,0,0,0,PINK
HS201018-EP04,0,0,0,PINK
HS201018-EP05,0,0,0,PINK
HS201018-EP06,0,0,0,PINK
HS201018-IBC01,0,0,0,PINK
HS201018-IBC02,0,0,0,PINK
HS201018-IBC03,0,0,0,PINK
HS201018-IBC04,0,0,0,PINK
HS201018-IBC05,0,0,0,PINK
HS201018-IBC06,0,0,0,PINK
HS201018-IBC07,0,0,0,PINK
HS201018-IBC08,0,0,0,PINK
HS201018-IBC09,0,0,0,PINK
HS201018-IBC10,4,0,4,PINK
HS201018-IBC11,1,0,1,PINK
HS201018-IBC12,1,0,1,PINK
HS201018-IBC13,0,0,0,PINK
HS201018-IBC14,1,0,1,PINK
HS201018-IBC15,2,0,2,PINK
HS201018-IBC16,0,0,0,PINK
HS201018-IBC17,0,0,0,PINK
HS201018-IBC18,0,0,0,PINK
HS201018-IBC19,0,0,0,PINK
HS201018-IBC20,24,0,24,PINK
HS201018-IBC21,34,1,35,PINK
HS201018-IBC22,1,0,1,PINK
HS201018-IBC23,1,0,1,PINK
HS201018-IBC24,4,0,4,PINK
HS201018-IBC25,0,0,0,PINK
HS201018-IBC26,0,0,0,PINK
HS201018-IBC27,0,0,0,PINK
HS201018-IBC28,0,0,0,PINK
HS201018-IBC29,0,0,0,PINK
HS201018-IBC30,0,0,0,PINK
HS201018-IBC31,0,0,0,PINK
HS201018-IBC32,0,0,0,PINK
HS201018-IBC33,0,0,0,PINK
HS201018-IBC34,0,0,0,PINK
HS201018-IBC35,0,0,0,PINK
HS201018-IBC36,0,0,0,PINK
HS201018-IBC37,0,0,0,PINK
HS201018-IBC38,4,0,4,PINK
HS201018-IBC39,0,0,0,PINK
HS201018-IBC40,0,0,0,PINK
HS201018-IBC41,1,0,1,PINK
HS201018-ISEA07,9,0,9,PINK
HS201018-ISEA08,0,0,0,PINK
HS201018-ISEA09,17,0,17,PINK
HS201018-ISEA10,0,0,0,PINK
HS201018-ISEA11,46,0,46,PINK
HS201018-ISEA12,12,0,12,PINK
HS201018-ISEA13,0,0,0,PINK
HS201018-ISEA14,0,0,0,PINK
HS201018-ISEA15,0,0,0,PINK
HS201018-ISEA16,0,0,0,PINK
HS201018-ISEA17,2,0,2,PINK
HS201018-ISEA18,9,0,9,PINK
HS201018-ISEA19,5,0,5,PINK
HS201018-ISEA20,4,0,4,PINK
HS201018-ISEA21,0,0,0,PINK
HS201018-ISEA22,2,0,2,PINK
HS201018-ISEA23,0,0,0,PINK
HS201018-ISEA24,5,0,5,PINK
HS201018-ISEA25,13,0,13,PINK
HS201018-ISEA26,0,0,0,PINK
HS201018-ISEA27,0,0,0,PINK
HS201018-IVI01,0,0,0,PINK
HS201018-IVI02,1,0,1,PINK
HS201018-IVI03,0,0,0,PINK
HS201018-IVI04,0,0,0,PINK
HS201018-IVI05,0,0,0,PINK
HS201018-IVI06,0,0,0,PINK
HS201018-IVI07,0,0,0,PINK
HS201018-IVI08,0,0,0,PINK
HS201018-IVI09,0,0,0,PINK
HS201018-IVI10,0,0,0,PINK
HS201018-JF01,293,0,293,PINK
HS201018-JF02,97,0,97,PINK
HS201018-JF03,20,0,20,PINK
HS201018-JF04,27,0,27,PINK
HS201018-JF05,226,0,226,PINK
HS201018-JF06,44,0,44,PINK
HS201018-JS01,57,0,57,PINK
HS201018-JS02,1,0,1,PINK
HS201018-JS03,0,0,0,PINK
HS201018-QCI01,0,0,0,PINK
HS201018-QCI02,0,0,0,PINK
HS201018-QCI03,0,0,0,PINK
HS201018-QCSD01,0,0,0,PINK
HS201018-QCSD02,0,0,0,PINK
HS201018-QCSD03,1,0,1,PINK
HS201018-QCSD04,22,0,22,PINK
HS201018-QCSD05,62,0,62,PINK
HS201018-QCSD06,0,0,0,PINK
HS201018-QCSD07,1,0,1,PINK
HS201018-QCST01,9,0,9,PINK
HS201018-QCST02,69,0,69,PINK
HS201018-QCST03,61,0,61,PINK
HS201018-QCST04,0,0,0,PINK
HS201018-QCST05,6,0,6,PINK
HS201018-QCST06,5,0,5,PINK
HS201018-QCST07,0,0,0,PINK
HS201018-QCST08,205,0,205,PINK
HS201018-QCST09,159,0,159,PINK
HS201018-QCST10,51,0,51,PINK
HS201018-QCST11,23,0,23,PINK
HS201018-QCST12,64,0,64,PINK
HS201018-QCST13,36,0,36,PINK
HS201018-QCST14,4,0,4,PINK
HS201018-T01B,0,0,0,PINK
HS201018-T02B,11,0,11,PINK
HS201018-T03B,14,0,14,PINK
HS201018-T04B,3,0,3,PINK
HS201018-T05B,0,0,0,PINK
HS201018-T06,0,0,0,PINK
HS201018-T06B,3,0,3,PINK
HS201018-T07,0,0,0,PINK
HS201018-T07B,45,0,45,PINK
HS201018-VI02,20,0,20,PINK
HS201018-VI03,1,0,1,PINK
HS201018-VI04,0,0,0,PINK
HS201018-VI05,0,0,0,PINK
HS201018-VI06,0,0,0,PINK
HS201018-VI07,1,0,1,PINK
HS201018-VI08,0,0,0,PINK
HS201018-VI09,0,0,0,PINK
HS201018-VI10,4,0,4,PINK
HS201018-VI11,21,0,21,PINK
HS201018-VI12,1,0,1,PINK
HS201018-VI13,0,0,0,PINK
HS201018-VI14,1,0,1,PINK
HS201018-VI15,0,0,0,PINK
HS201018-VI16,2,0,2,PINK
HS201018-VI17,7,0,7,PINK
HS201018-VI18,2,0,2,PINK
HS201018-VI19,1,0,1,PINK
HS201018-VI20,0,0,0,PINK
HS201018-VI21,0,0,0,PINK
HS201102-EP01,0,0,0,PINK
HS201102-EP02,0,0,0,PINK
HS201102-EP03,25,0,25,PINK
HS201102-EP04,0,0,0,PINK
HS201102-EP05,1,0,1,PINK
HS201102-EP06,6,0,6,PINK
HS201102-GS01,0,0,0,PINK
HS201102-GS02,0,0,0,PINK
HS201102-GS04,0,0,0,PINK
HS201102-GS05,0,0,0,PINK
HS201102-GS06,0,0,0,PINK
HS201102-GS07,0,0,0,PINK
HS201102-GS08,0,0,0,PINK
HS201102-GS09,0,0,0,PINK
HS201102-GS10,0,0,0,PINK
HS201102-GS11,0,0,0,PINK
HS201102-GS12,0,0,0,PINK
HS201102-GS13,0,0,0,PINK
HS201102-GS14,0,0,0,PINK
HS201102-GS15,0,0,0,PINK
HS201102-GS16,0,0,0,PINK
HS201102-GS17,0,0,0,PINK
HS201102-GS18,0,0,0,PINK
HS201102-GS19,0,0,0,PINK
HS201102-GS20,0,0,0,PINK
HS201102-GS21,0,0,0,PINK
HS201102-GS22,0,0,0,PINK
HS201102-GS25,0,0,0,PINK
HS201102-GS26,0,0,0,PINK
HS201102-GS27,0,0,0,PINK
HS201102-GS28,0,0,0,PINK
HS201102-GS29,0,0,0,PINK
HS201102-GS30,0,0,0,PINK
HS201102-GS31,0,0,0,PINK
HS201102-GS32,0,0,0,PINK
HS201102-GS33,0,0,0,PINK
